"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,1.0,0.03397059440612793,"[[[[Question]]]]: What did Johann Eck call Luther?>>>>[[[[Sentence]]]]: The theologian Johann Eck, however, was determined to expose Luther's doctrine in a public forum.",1.0,0.03397059440612793,"[[[[Question]]]]: What did Johann Eck call Luther?>>>>[[[[Sentence]]]]: The theologian Johann Eck, however, was determined to expose Luther's doctrine in a public forum.","Failed"
1.0,1.0,1.0,0.004602253437042236,"[[[[Question]]]]: What was Tesla's monthly consultant salary?>>>>[[[[Sentence]]]]: In July 1888, Brown and Peck negotiated a licensing deal with George Westinghouse for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty of $2.50 per AC horsepower produced by each motor.",1.0,0.004602253437042236,"[[[[Question]]]]: What was Tesla's monthly consultant salary?>>>>[[[[Sentence]]]]: In July 1888, Brown and Peck negotiated a licensing deal with George Westinghouse for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty of $2.50 per AC horsepower produced by each motor.","Failed"
0.0,1.0,0.0,0.013522505760192871,"[[[[Question]]]]: Who is usually working together?>>>>[[[[Sentence]]]]: Often, it is not just one contractor, but a consortium of several contractors working together.",0.0,0.013522505760192871,"[[[[Question]]]]: Who is usually working together?>>>>[[[[Sentence]]]]: Often, it is not just one contractor, but a consortium of several contractors working together.","Failed"
1.0,1.0,1.0,0.003843963146209717,"[[[[Question]]]]: What is issued once construction is complete and a final inspection has been passed?>>>>[[[[Sentence]]]]: During the construction of a building, the municipal building inspector inspects the building periodically to ensure that the construction adheres to the approved plans and the local building code.",1.0,0.003843963146209717,"[[[[Question]]]]: What is issued once construction is complete and a final inspection has been passed?>>>>[[[[Sentence]]]]: During the construction of a building, the municipal building inspector inspects the building periodically to ensure that the construction adheres to the approved plans and the local building code.","Failed"
1.0,1.0,1.0,0.06205916404724121,"[[[[Question]]]]: Where was Tesla studying when he started playing cards and billiards?>>>>[[[[Sentence]]]]: On one occasion at his laboratory, Tesla worked for a period of 84 hours without sleep or rest.:208 Kenneth Swezey, a journalist whom Tesla had befriended, confirmed that Tesla rarely slept.",1.0,0.06205916404724121,"[[[[Question]]]]: Where was Tesla studying when he started playing cards and billiards?>>>>[[[[Sentence]]]]: On one occasion at his laboratory, Tesla worked for a period of 84 hours without sleep or rest.:208 Kenneth Swezey, a journalist whom Tesla had befriended, confirmed that Tesla rarely slept.","Failed"
1.0,1.0,1.0,0.010897278785705566,"[[[[Question]]]]: Even in large firms, architects, interior designers, engineers, developers, construction managers, and general contractors were more likely to be what?>>>>[[[[Sentence]]]]: Presently, a firm that is nominally an ""architecture"" or ""construction management"" firm may have experts from all related fields as employees, or to have an associated company that provides each necessary skill.",1.0,0.010897278785705566,"[[[[Question]]]]: Even in large firms, architects, interior designers, engineers, developers, construction managers, and general contractors were more likely to be what?>>>>[[[[Sentence]]]]: Presently, a firm that is nominally an ""architecture"" or ""construction management"" firm may have experts from all related fields as employees, or to have an associated company that provides each necessary skill.","Failed"
0.0,1.0,0.0,0.012088179588317871,"[[[[Question]]]]: What lead to the UK to subscribe to the agreement on Social Policy?>>>>[[[[Sentence]]]]: Following the election of the UK Labour Party to government in 1997, the UK formally subscribed to the Agreement on Social Policy, which allowed it to be included with minor amendments as the Social Chapter of the 1997 Treaty of Amsterdam.",0.0,0.012088179588317871,"[[[[Question]]]]: What lead to the UK to subscribe to the agreement on Social Policy?>>>>[[[[Sentence]]]]: Following the election of the UK Labour Party to government in 1997, the UK formally subscribed to the Agreement on Social Policy, which allowed it to be included with minor amendments as the Social Chapter of the 1997 Treaty of Amsterdam.","Failed"
0.0,1.0,0.0,0.0025929808616638184,"[[[[Question]]]]: To what type of organisms is oxygen toxic?>>>>[[[[Sentence]]]]: Oxygen is toxic to obligately anaerobic organisms, which were the dominant form of early life on Earth until O_2 began to accumulate in the atmosphere about 2.5 billion years ago during the Great Oxygenation Event, about a billion years after the first appearance of these organisms.",0.0,0.0025929808616638184,"[[[[Question]]]]: To what type of organisms is oxygen toxic?>>>>[[[[Sentence]]]]: Oxygen is toxic to obligately anaerobic organisms, which were the dominant form of early life on Earth until O_2 began to accumulate in the atmosphere about 2.5 billion years ago during the Great Oxygenation Event, about a billion years after the first appearance of these organisms.","Failed"
0.0,1.0,0.0,0.0013440847396850586,"[[[[Question]]]]: Who painted the retable of St. George that is in the V&A collection?>>>>[[[[Sentence]]]]: One of the largest objects in the collection is the Spanish tempera on wood, 670 x 486 cm, retable of St George, c. 1400, consisting of numerous scenes and painted by Andrés Marzal De Sax in Valencia.",0.0,0.0013440847396850586,"[[[[Question]]]]: Who painted the retable of St. George that is in the V&A collection?>>>>[[[[Sentence]]]]: One of the largest objects in the collection is the Spanish tempera on wood, 670 x 486 cm, retable of St George, c. 1400, consisting of numerous scenes and painted by Andrés Marzal De Sax in Valencia.","Failed"
0.0,1.0,0.0,0.001799941062927246,"[[[[Question]]]]: What is the name brand of the personal video recorder that BSkyB offers?>>>>[[[[Sentence]]]]: This extends to the Personal video recorder (PVR) offering (branded Sky+).",0.0,0.001799941062927246,"[[[[Question]]]]: What is the name brand of the personal video recorder that BSkyB offers?>>>>[[[[Sentence]]]]: This extends to the Personal video recorder (PVR) offering (branded Sky+).","Failed"
1.0,1.0,1.0,0.0009334683418273926,"[[[[Question]]]]: What year did Tesla enroll at an engineering school?>>>>[[[[Sentence]]]]: He never graduated from the university and did not receive grades for the last semester.",1.0,0.0009334683418273926,"[[[[Question]]]]: What year did Tesla enroll at an engineering school?>>>>[[[[Sentence]]]]: He never graduated from the university and did not receive grades for the last semester.","Failed"
0.0,1.0,0.0,0.01492154598236084,"[[[[Question]]]]: What was Tesla on his way to do when he was struck by the cab?>>>>[[[[Sentence]]]]: In the fall of 1937, after midnight one night, Tesla left the Hotel New Yorker to make his regular commute to the cathedral and the library to feed the pigeons.",0.0,0.01492154598236084,"[[[[Question]]]]: What was Tesla on his way to do when he was struck by the cab?>>>>[[[[Sentence]]]]: In the fall of 1937, after midnight one night, Tesla left the Hotel New Yorker to make his regular commute to the cathedral and the library to feed the pigeons.","Failed"
1.0,1.0,1.0,0.002360105514526367,"[[[[Question]]]]: What was DATANET 1>>>>[[[[Sentence]]]]: Although this use of the name was incorrect all these services were managed by the same people within one department of KPN contributed to the confusion.",1.0,0.002360105514526367,"[[[[Question]]]]: What was DATANET 1>>>>[[[[Sentence]]]]: Although this use of the name was incorrect all these services were managed by the same people within one department of KPN contributed to the confusion.","Failed"
0.0,1.0,1.0,0.8357861638069153,"[[[[Question]]]]: When was he elected by Nixon?>>>>[[[[Sentence]]]]: In 1973, Nixon named William E. Simon as the first Administrator of the Federal Energy Office, a short-term organization created to coordinate the response to the embargo.",1.0,0.8357861638069153,"[[[[Question]]]]: When was he elected by Nixon?>>>>[[[[Sentence]]]]: In 1973, Nixon named William E. Simon as the first Administrator of the Federal Energy Office, a short-term organization created to coordinate the response to the embargo.","Skipped"
0.0,1.0,0.0,0.0013039708137512207,"[[[[Question]]]]: Which Australian TV station has run Doctor Who since 1965?>>>>[[[[Sentence]]]]: In Australia, the show has had a strong fan base since its inception, having been exclusively first run by the Australian Broadcasting Corporation (ABC) since January 1965.",0.0,0.0013039708137512207,"[[[[Question]]]]: Which Australian TV station has run Doctor Who since 1965?>>>>[[[[Sentence]]]]: In Australia, the show has had a strong fan base since its inception, having been exclusively first run by the Australian Broadcasting Corporation (ABC) since January 1965.","Failed"
1.0,1.0,1.0,0.003056943416595459,"[[[[Question]]]]: What is another name for a coal supply bin?>>>>[[[[Sentence]]]]: Other components are often present; pumps (such as an injector) to supply water to the boiler during operation, condensers to recirculate the water and recover the latent heat of vaporisation, and superheaters to raise the temperature of the steam above its saturated vapour point, and various mechanisms to increase the draft for fireboxes.",1.0,0.003056943416595459,"[[[[Question]]]]: What is another name for a coal supply bin?>>>>[[[[Sentence]]]]: Other components are often present; pumps (such as an injector) to supply water to the boiler during operation, condensers to recirculate the water and recover the latent heat of vaporisation, and superheaters to raise the temperature of the steam above its saturated vapour point, and various mechanisms to increase the draft for fireboxes.","Failed"
1.0,1.0,1.0,0.11862361431121826,"[[[[Question]]]]: In what city did the last Super Bowl in California occur?>>>>[[[[Sentence]]]]: On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium.",1.0,0.11862361431121826,"[[[[Question]]]]: In what city did the last Super Bowl in California occur?>>>>[[[[Sentence]]]]: On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium.","Failed"
1.0,1.0,1.0,0.1798507571220398,"[[[[Question]]]]: What type of system did Tesla suggest to Adams?>>>>[[[[Sentence]]]]: In 1893 Richard Dean Adams, who headed up the Niagara Falls Cataract Construction Company sought Tesla's opinion on what system would be best to transmit power generated at the falls.",1.0,0.1798507571220398,"[[[[Question]]]]: What type of system did Tesla suggest to Adams?>>>>[[[[Sentence]]]]: In 1893 Richard Dean Adams, who headed up the Niagara Falls Cataract Construction Company sought Tesla's opinion on what system would be best to transmit power generated at the falls.","Failed"
